Division,District,Upazila,Depth,Arsenic,Union,Village,SlNo
Chittagong,Lakshmipur,Lakshmipur Sadar,26,50,Mandari,South Mandari,18460
Chittagong,Lakshmipur,Lakshmipur Sadar,26,50,Mandari,West Mandari,18461
Chittagong,Lakshmipur,Lakshmipur Sadar,26,50,Mandari,West Mandari,18462
Chittagong,Lakshmipur,Lakshmipur Sadar,26,100,Mandari,West Mandari,18463
Chittagong,Lakshmipur,Lakshmipur Sadar,26,50,Mandari,West Mandari,18464
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,West Mandari,18465
Chittagong,Lakshmipur,Lakshmipur Sadar,26,500,Mandari,West Mandari,18466
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,West Mandari,18467
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,West Mandari,18468
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Mandari,West Mandari,18469
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,West Mandari,18470
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,West Mandari,18471
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,Motobi,18472
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Mandari,South Mandari,18473
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,Motobi,18474
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,South Mandari,18475
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,South Mandari,18476
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,South Mandari,18477
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,South Mandari,18478
Chittagong,Lakshmipur,Lakshmipur Sadar,60,400,Mandari,South Mandari,18479
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,South Mandari,18480
Chittagong,Lakshmipur,Lakshmipur Sadar,36,400,Mandari,Ratanpur,18481
Chittagong,Lakshmipur,Lakshmipur Sadar,36,400,Mandari,Ratanpur,18482
Chittagong,Lakshmipur,Lakshmipur Sadar,36,400,Mandari,Ratanpur,18483
Chittagong,Lakshmipur,Lakshmipur Sadar,800,10,Mandari,Ratanpur,18484
Chittagong,Lakshmipur,Lakshmipur Sadar,26,400,Mandari,Ratanpur,18485
Chittagong,Lakshmipur,Lakshmipur Sadar,26,400,Mandari,Ratanpur,18486
Chittagong,Lakshmipur,Lakshmipur Sadar,36,400,Mandari,Ratanpur,18487
Chittagong,Lakshmipur,Lakshmipur Sadar,36,400,Mandari,Ratanpur,18488
Chittagong,Lakshmipur,Lakshmipur Sadar,860,0,Mandari,Ratanpur,18489
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Mandari,Ratanpur,18490
Chittagong,Lakshmipur,Lakshmipur Sadar,26,100,Mandari,Ratanpur,18491
Chittagong,Lakshmipur,Lakshmipur Sadar,860,0,Mandari,Ratanpur,18492
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Mandari,Ratanpur,18493
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Mandari,Ratanpur,18494
Chittagong,Lakshmipur,Lakshmipur Sadar,36,300,Mandari,Ratanpur,18495
Chittagong,Lakshmipur,Lakshmipur Sadar,36,400,Mandari,Ratanpur,18496
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Mandari,Ratanpur,18497
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Mandari,Ratanpur,18498
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Mandari,Ratanpur,18499
Chittagong,Lakshmipur,Lakshmipur Sadar,70,300,Mandari,Ratanpur,18500
Chittagong,Lakshmipur,Lakshmipur Sadar,860,0,Mandari,Ratanpur,18501
Chittagong,Lakshmipur,Lakshmipur Sadar,36,400,Mandari,Ratanpur,18502
Chittagong,Lakshmipur,Lakshmipur Sadar,800,0,Mandari,Ratanpur,18503
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Mandari,Ratanpur,18504
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Mandari,Ratanpur,18505
Chittagong,Lakshmipur,Lakshmipur Sadar,870,0,Mandari,Ratanpur,18506
Chittagong,Lakshmipur,Lakshmipur Sadar,26,200,Mandari,Ratanpur,18507
Chittagong,Lakshmipur,Lakshmipur Sadar,36,500,Mandari,Ratanpur,18508
Chittagong,Lakshmipur,Lakshmipur Sadar,36,400,Mandari,Ratanpur,18509
Chittagong,Lakshmipur,Lakshmipur Sadar,50,50,Mandari,Ratanpur,18510
Chittagong,Lakshmipur,Lakshmipur Sadar,36,300,Mandari,Ratanpur,18511
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Mandari,Ratanpur,18512
Chittagong,Lakshmipur,Lakshmipur Sadar,770,0,Mandari,Ratanpur,18513
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Mandari,Ratanpur,18514
Chittagong,Lakshmipur,Lakshmipur Sadar,36,300,Mandari,Ratanpur,18515
Chittagong,Lakshmipur,Lakshmipur Sadar,900,0,Mandari,Ratanpur,18516
Chittagong,Lakshmipur,Lakshmipur Sadar,950,0,Mandari,Ratanpur,18517
Chittagong,Lakshmipur,Lakshmipur Sadar,860,0,Mandari,Ratanpur,18518
Chittagong,Lakshmipur,Lakshmipur Sadar,36,400,Mandari,Ratanpur,18519
Chittagong,Lakshmipur,Lakshmipur Sadar,860,0,Mandari,Ratanpur,18520
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Mandari,Ratanpur,18521
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Mandari,Ratanpur,18522
Chittagong,Lakshmipur,Lakshmipur Sadar,740,10,Mandari,Ratanpur,18523
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,Motobi,18524
Chittagong,Lakshmipur,Lakshmipur Sadar,850,0,Mandari,Motobi,18525
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Mandari,Motobi,18526
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Mandari,Motobi,18527
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,Motobi,18528
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,Motobi,18529
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,Motobi,18530
Chittagong,Lakshmipur,Lakshmipur Sadar,860,0,Mandari,Motobi,18531
Chittagong,Lakshmipur,Lakshmipur Sadar,36,300,Mandari,Motobi,18532
Chittagong,Lakshmipur,Lakshmipur Sadar,36,400,Mandari,Motobi,18533
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Mandari,Motobi,18534
Chittagong,Lakshmipur,Lakshmipur Sadar,36,400,Mandari,Motobi,18535
Chittagong,Lakshmipur,Lakshmipur Sadar,36,400,Mandari,Motobi,18536
Chittagong,Lakshmipur,Lakshmipur Sadar,860,0,Mandari,Motobi,18537
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Mandari,Motobi,18538
Chittagong,Lakshmipur,Lakshmipur Sadar,860,0,Mandari,Motobi,18539
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,Motobi,18540
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,Motobi,18541
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,Motobi,18542
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,Motobi,18543
Chittagong,Lakshmipur,Lakshmipur Sadar,36,400,Mandari,Motobi,18544
Chittagong,Lakshmipur,Lakshmipur Sadar,36,300,Mandari,Motobi,18545
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Mandari,Motobi,18546
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Mandari,Motobi,18547
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Mandari,Motobi,18548
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Mandari,Motobi,18549
Chittagong,Lakshmipur,Lakshmipur Sadar,860,0,Mandari,Motobi,18550
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Mandari,Motobi,18551
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Mandari,Motobi,18552
Chittagong,Lakshmipur,Lakshmipur Sadar,860,0,Mandari,Motobi,18553
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Mandari,Motobi,18554
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,Motobi,18555
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Mandari,Motobi,18556
Chittagong,Lakshmipur,Lakshmipur Sadar,36,400,Mandari,Motobi,18557
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Mandari,Motobi,18558
Chittagong,Lakshmipur,Lakshmipur Sadar,36,300,Mandari,Motobi,18559
Chittagong,Lakshmipur,Lakshmipur Sadar,36,300,Mandari,Motobi,18560
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,Motobi,18561
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Mandari,Motobi,18562
Chittagong,Lakshmipur,Lakshmipur Sadar,635,0,Mandari,Motobi,18563
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,Motobi,18564
Chittagong,Lakshmipur,Lakshmipur Sadar,36,300,Mandari,Motobi,18565
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Mandari,Motobi,18566
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,Motobi,18567
Chittagong,Lakshmipur,Lakshmipur Sadar,36,400,Mandari,Motobi,18568
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Mandari,Motobi,18569
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Mandari,Motobi,18570
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Mandari,Motobi,18571
Chittagong,Lakshmipur,Lakshmipur Sadar,36,400,Mandari,Motobi,18572
Chittagong,Lakshmipur,Lakshmipur Sadar,36,500,Mandari,Motobi,18573
Chittagong,Lakshmipur,Lakshmipur Sadar,36,500,Mandari,Motobi,18574
Chittagong,Lakshmipur,Lakshmipur Sadar,36,500,Mandari,Motobi,18575
Chittagong,Lakshmipur,Lakshmipur Sadar,36,500,Mandari,Motobi,18576
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Mandari,Motobi,18577
Chittagong,Lakshmipur,Lakshmipur Sadar,36,300,Mandari,Motobi,18578
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Mandari,Motobi,18579
Chittagong,Lakshmipur,Lakshmipur Sadar,36,300,Mandari,Motobi,18580
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,Motobi,18581
Chittagong,Lakshmipur,Lakshmipur Sadar,45,50,Mandari,Motobi,18582
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Mandari,Motobi,18583
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Mandari,Motobi,18584
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Mandari,Motobi,18585
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,Motobi,18586
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Mandari,Motobi,18587
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Mandari,Motobi,18588
Chittagong,Lakshmipur,Lakshmipur Sadar,45,200,Mandari,Motobi,18589
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Mandari,Motobi,18590
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,Motobi,18591
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,Motobi,18592
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Mandari,Motobi,18593
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Mandari,Motobi,18594
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,Motobi,18595
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Mandari,Motobi,18596
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Mandari,Motobi,18597
Chittagong,Lakshmipur,Lakshmipur Sadar,45,200,Mandari,Motobi,18598
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Mandari,Motobi,18599
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,Motobi,18600
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,Motobi,18601
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Mandari,Motobi,18602
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Mandari,Motobi,18603
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,Motobi,18604
Chittagong,Lakshmipur,Lakshmipur Sadar,36,100,Mandari,Motobi,18605
Chittagong,Lakshmipur,Lakshmipur Sadar,860,0,Mandari,Motobi,18606
Chittagong,Lakshmipur,Lakshmipur Sadar,36,500,Mandari,Motobi,18607
Chittagong,Lakshmipur,Lakshmipur Sadar,36,500,Mandari,Motobi,18608
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Mandari,Motobi,18609
Chittagong,Lakshmipur,Lakshmipur Sadar,40,50,Mandari,Motobi,18610
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Mandari,Motobi,18611
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,Motobi,18612
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,Motobi,18613
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,Motobi,18614
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Mandari,Motobi,18615
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,Motobi,18616
Chittagong,Lakshmipur,Lakshmipur Sadar,36,300,Mandari,Motobi,18617
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,Motobi,18618
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Mandari,Motobi,18619
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Mandari,Motobi,18620
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,Motobi,18621
Chittagong,Lakshmipur,Lakshmipur Sadar,36,300,Mandari,Motobi,18622
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,Motobi,18623
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,Motobi,18624
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,Motobi,18625
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Mandari,Motobi,18626
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,Motobi,18627
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,Motobi,18628
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Mandari,Motobi,18629
Chittagong,Lakshmipur,Lakshmipur Sadar,36,300,Mandari,Motobi,18630
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,Motobi,18631
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,Motobi,18632
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,Motobi,18633
Chittagong,Lakshmipur,Lakshmipur Sadar,750,0,Mandari,Motobi,18634
Chittagong,Lakshmipur,Lakshmipur Sadar,36,400,Mandari,Motobi,18635
Chittagong,Lakshmipur,Lakshmipur Sadar,36,500,Mandari,Motobi,18636
Chittagong,Lakshmipur,Lakshmipur Sadar,36,400,Mandari,Motobi,18637
Chittagong,Lakshmipur,Lakshmipur Sadar,36,400,Mandari,Motobi,18638
Chittagong,Lakshmipur,Lakshmipur Sadar,36,500,Mandari,Ratanpur,18639
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Mandari,Ratanpur,18640
Chittagong,Lakshmipur,Lakshmipur Sadar,36,500,Mandari,Ratanpur,18641
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,Ratanpur,18642
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,Ratanpur,18643
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,Ratanpur,18644
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,Motobi,18645
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Mandari,Motobi,18646
Chittagong,Lakshmipur,Lakshmipur Sadar,36,300,Mandari,Motobi,18647
Chittagong,Lakshmipur,Lakshmipur Sadar,980,0,Mandari,Motobi,18648
Chittagong,Lakshmipur,Lakshmipur Sadar,26,50,Mandari,Motobi,18649
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,Motobi,18650
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,Motobi,18651
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,Motobi,18652
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Mandari,Motobi,18653
Chittagong,Lakshmipur,Lakshmipur Sadar,850,0,Mandari,Motobi,18654
Chittagong,Lakshmipur,Lakshmipur Sadar,40,300,Mandari,Motobi,18655
Chittagong,Lakshmipur,Lakshmipur Sadar,800,0,Mandari,Motobi,18656
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,Motobi,18657
Chittagong,Lakshmipur,Lakshmipur Sadar,800,0,Mandari,Ratanpur,18658
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Mandari,Ratanpur,18659
Chittagong,Lakshmipur,Lakshmipur Sadar,900,0,Mandari,Ratanpur,18660
Chittagong,Lakshmipur,Lakshmipur Sadar,36,300,Mandari,Motobi,18661
Chittagong,Lakshmipur,Lakshmipur Sadar,36,500,Mandari,South Mandari,18662
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,South Mandari,18663
Chittagong,Lakshmipur,Lakshmipur Sadar,26,50,Mandari,West Mandari,18664
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Mandari,West Mandari,18665
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,West Mandari,18666
Chittagong,Lakshmipur,Lakshmipur Sadar,36,300,Mandari,West Mandari,18667
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,West Mandari,18668
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,West Mandari,18669
Chittagong,Lakshmipur,Lakshmipur Sadar,36,300,Mandari,West Mandari,18670
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Mandari,West Mandari,18671
Chittagong,Lakshmipur,Lakshmipur Sadar,36,300,Mandari,West Mandari,18672
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,West Mandari,18673
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,West Mandari,18674
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,West Mandari,18675
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,West Mandari,18676
Chittagong,Lakshmipur,Lakshmipur Sadar,36,300,Mandari,West Mandari,18677
Chittagong,Lakshmipur,Lakshmipur Sadar,26,50,Mandari,West Mandari,18678
Chittagong,Lakshmipur,Lakshmipur Sadar,41,50,Mandari,West Mandari,18679
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,West Mandari,18680
Chittagong,Lakshmipur,Lakshmipur Sadar,800,0,Mandari,West Mandari,18681
Chittagong,Lakshmipur,Lakshmipur Sadar,36,300,Mandari,West Mandari,18682
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,West Mandari,18683
Chittagong,Lakshmipur,Lakshmipur Sadar,36,400,Mandari,West Mandari,18684
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,West Mandari,18685
Chittagong,Lakshmipur,Lakshmipur Sadar,40,200,Mandari,West Mandari,18686
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,West Mandari,18687
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,West Mandari,18688
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,West Mandari,18689
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,West Mandari,18690
Chittagong,Lakshmipur,Lakshmipur Sadar,36,300,Mandari,West Mandari,18691
Chittagong,Lakshmipur,Lakshmipur Sadar,36,300,Mandari,West Mandari,18692
Chittagong,Lakshmipur,Lakshmipur Sadar,36,400,Mandari,West Mandari,18693
Chittagong,Lakshmipur,Lakshmipur Sadar,36,200,Mandari,Ratanpur,18694
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,Mohammad Nagar,18695
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,Mohammad Nagar,18696
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,Mohammad Nagar,18697
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,Mohammad Nagar,18698
Chittagong,Lakshmipur,Lakshmipur Sadar,36,300,Mandari,Mohammad Nagar,18699
Chittagong,Lakshmipur,Lakshmipur Sadar,36,300,Mandari,Mohammad Nagar,18700
Chittagong,Lakshmipur,Lakshmipur Sadar,36,400,Mandari,Mohammad Nagar,18701
Chittagong,Lakshmipur,Lakshmipur Sadar,36,300,Mandari,Motobi,18702
Chittagong,Lakshmipur,Lakshmipur Sadar,36,50,Mandari,Motobi,18703
Chittagong,Lakshmipur,Lakshmipur Sadar,900,0,Mandari,Motobi,18704
Chittagong,Lakshmipur,Lakshmipur Sadar,36,500,Mandari,Motobi,18705
Chittagong,Lakshmipur,Lakshmipur Sadar,36,300,Mandari,Motobi,18706
Chittagong,Lakshmipur,Lakshmipur Sadar,800,0,Bhabaniganj,Char Ubhati,18707
Chittagong,Lakshmipur,Lakshmipur Sadar,860,0,Bhabaniganj,Char Ubhati,18708
Chittagong,Lakshmipur,Lakshmipur Sadar,880,0,Bhabaniganj,Char Ubhati,18709
Chittagong,Lakshmipur,Lakshmipur Sadar,875,0,Bhabaniganj,Char Ubhati,18710
Chittagong,Lakshmipur,Lakshmipur Sadar,860,0,Bhabaniganj,Middle Char Ubhati,18711
Chittagong,Lakshmipur,Lakshmipur Sadar,850,0,Bhabaniganj,Middle Char Ubhati,18712
Chittagong,Lakshmipur,Lakshmipur Sadar,870,0,Bhabaniganj,Middle Char Ubhati,18713
Chittagong,Lakshmipur,Lakshmipur Sadar,800,0,Bhabaniganj,Middle Char Ubhati,18714
Chittagong,Lakshmipur,Lakshmipur Sadar,840,0,Bhabaniganj,Middle Char Ubhati,18715
Chittagong,Lakshmipur,Lakshmipur Sadar,950,0,Bhabaniganj,Middle Char Ubhati,18716
Chittagong,Lakshmipur,Lakshmipur Sadar,850,0,Bhabaniganj,Middle Char Ubhati,18717
Chittagong,Lakshmipur,Lakshmipur Sadar,27,10,Bhabaniganj,Middle Char Ubhati,18718
Chittagong,Lakshmipur,Lakshmipur Sadar,750,0,Bhabaniganj,Middle Char Ubhati,18719
Chittagong,Lakshmipur,Lakshmipur Sadar,765,0,Bhabaniganj,Middle Char Ubhati,18720
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Bhabaniganj,Char Ubhati,18721
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Bhabaniganj,West Char Ubhati,18722
Chittagong,Lakshmipur,Lakshmipur Sadar,30,0,Bhabaniganj,West Char Ubhati,18723
Chittagong,Lakshmipur,Lakshmipur Sadar,900,0,Bhabaniganj,Middle Char Ubhati,18724
Chittagong,Lakshmipur,Lakshmipur Sadar,880,0,Bhabaniganj,Middle Char Ubhati,18725
Chittagong,Lakshmipur,Lakshmipur Sadar,860,0,Bhabaniganj,Middle Char Ubhati,18726
Chittagong,Lakshmipur,Lakshmipur Sadar,26,100,Bhabaniganj,Abdullah Pur,18727
Chittagong,Lakshmipur,Lakshmipur Sadar,28,100,Bhabaniganj,Bhobanigonj,18728
Chittagong,Lakshmipur,Lakshmipur Sadar,760,0,Bhabaniganj,West Char Ubhati,18729
Chittagong,Lakshmipur,Lakshmipur Sadar,30,10,Bhabaniganj,West Char Ubhati,18730
Chittagong,Lakshmipur,Lakshmipur Sadar,650,0,Bhabaniganj,West Char Ubhati,18731
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Bhabaniganj,West Char Ubhati,18732
Chittagong,Lakshmipur,Lakshmipur Sadar,750,0,Bhabaniganj,West Char Ubhati,18733
Chittagong,Lakshmipur,Lakshmipur Sadar,850,0,Bhabaniganj,West Char Ubhati,18734
Chittagong,Lakshmipur,Lakshmipur Sadar,850,0,Bhabaniganj,West Char Ubhati,18735
Chittagong,Lakshmipur,Lakshmipur Sadar,25,10,Bhabaniganj,West Char Ubhati,18736
Chittagong,Lakshmipur,Lakshmipur Sadar,26,0,Bhabaniganj,West Char Ubhati,18737
Chittagong,Lakshmipur,Lakshmipur Sadar,750,0,Bhabaniganj,West Char Ubhati,18738
Chittagong,Lakshmipur,Lakshmipur Sadar,25,0,Bhabaniganj,West Char Ubhati,18739
Chittagong,Lakshmipur,Lakshmipur Sadar,950,0,Bhabaniganj,West Char Ubhati,18740
Chittagong,Lakshmipur,Lakshmipur Sadar,800,0,Bhabaniganj,West Char Ubhati,18741
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Bhabaniganj,West Char Ubhati,18742
Chittagong,Lakshmipur,Lakshmipur Sadar,850,0,Bhabaniganj,West Char Ubhati,18743
Chittagong,Lakshmipur,Lakshmipur Sadar,26,0,Bhabaniganj,West Char Ubhati,18744
Chittagong,Lakshmipur,Lakshmipur Sadar,26,0,Bhabaniganj,West Char Ubhati,18745
Chittagong,Lakshmipur,Lakshmipur Sadar,26,0,Bhabaniganj,West Char Ubhati,18746
Chittagong,Lakshmipur,Lakshmipur Sadar,860,0,Bhabaniganj,West Char Ubhati,18747
Chittagong,Lakshmipur,Lakshmipur Sadar,750,0,Bhabaniganj,West Char Ubhati,18748
Chittagong,Lakshmipur,Lakshmipur Sadar,900,0,Bhabaniganj,West Char Ubhati,18749
Chittagong,Lakshmipur,Lakshmipur Sadar,860,0,Bhabaniganj,West Char Ubhati,18750
Chittagong,Lakshmipur,Lakshmipur Sadar,760,0,Bhabaniganj,West Char Ubhati,18751
Chittagong,Lakshmipur,Lakshmipur Sadar,760,0,Bhabaniganj,West Char Ubhati,18752
Chittagong,Lakshmipur,Lakshmipur Sadar,760,0,Bhabaniganj,West Char Ubhati,18753
Chittagong,Lakshmipur,Lakshmipur Sadar,26,0,Bhabaniganj,West Char Ubhati,18754
Chittagong,Lakshmipur,Lakshmipur Sadar,740,0,Bhabaniganj,West Char Ubhati,18755
Chittagong,Lakshmipur,Lakshmipur Sadar,880,0,Bhabaniganj,West Char Ubhati,18756
Chittagong,Lakshmipur,Lakshmipur Sadar,800,0,Bhabaniganj,West Char Ubhati,18757
Chittagong,Lakshmipur,Lakshmipur Sadar,26,0,Bhabaniganj,West Char Ubhati,18758
Chittagong,Lakshmipur,Lakshmipur Sadar,26,0,Bhabaniganj,West Char Ubhati,18759
Chittagong,Lakshmipur,Lakshmipur Sadar,26,0,Bhabaniganj,West Char Ubhati,18760
Chittagong,Lakshmipur,Lakshmipur Sadar,26,0,Bhabaniganj,West Char Ubhati,18761
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Bhabaniganj,West Char Ubhati,18762
Chittagong,Lakshmipur,Lakshmipur Sadar,800,0,Bhabaniganj,Char Bhuta,18763
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Bhabaniganj,Char Bhuta,18764
Chittagong,Lakshmipur,Lakshmipur Sadar,850,0,Bhabaniganj,Char Bhuta,18765
Chittagong,Lakshmipur,Lakshmipur Sadar,850,0,Bhabaniganj,Char Monsha,18766
Chittagong,Lakshmipur,Lakshmipur Sadar,26,10,Bhabaniganj,Char Monsha,18767
