id,Division,District,Upazila,Union,Mouza,Depth,Arsenic,lon,lat
13100022,Chittagong,Noakhali,Begumganj,Gopalpur,Rezakpur,241,0,91.04778,22.97222
13100023,Chittagong,Noakhali,Begumganj,Gopalpur,Rezakpur,230,0,91.04611,22.97417
13100024,Chittagong,Noakhali,Begumganj,Gopalpur,Rezakpur,244,0,91.04722,22.98472
13100025,Chittagong,Noakhali,Begumganj,Gopalpur,Rezakpur,248,0,91.04611,22.98028
13100026,Chittagong,Noakhali,Begumganj,Gopalpur,Rezakpur,245,0,91.04611,22.98389
13100027,Chittagong,Noakhali,Begumganj,Gopalpur,Rezakpur,250,0,91.04611,22.97944
13100039,Chittagong,Noakhali,Begumganj,Gopalpur,Rezakpur,245,0,91.04861,22.97
13101380,Chittagong,Noakhali,Begumganj,Gopalpur,Rezakpur,268,0,91.05083,22.985
13101381,Chittagong,Noakhali,Begumganj,Gopalpur,Rezakpur,278,0,91.04944,22.98556
13101387,Chittagong,Noakhali,Begumganj,Gopalpur,Rezakpur,274,0,91.04333,22.9775
13101403,Chittagong,Noakhali,Begumganj,Gopalpur,Rezakpur,263,0,91.04472,22.97417
13101409,Chittagong,Noakhali,Begumganj,Gopalpur,Rezakpur,252,0,91.04861,22.98444
13102199,Chittagong,Noakhali,Begumganj,Gopalpur,Rezakpur,276,0,91.04778,22.98194
13100037,Chittagong,Noakhali,Begumganj,Gopalpur,Athiakandi,241,0,91.05722,22.98417
13100585,Chittagong,Noakhali,Begumganj,Gopalpur,Athiakandi,259,0,91.0575,22.98944
13100695,Chittagong,Noakhali,Begumganj,Gopalpur,Athiakandi,275,0,91.05861,22.98583
13101389,Chittagong,Noakhali,Begumganj,Gopalpur,Athiakandi,283,0,91.05556,22.98417
13102198,Chittagong,Noakhali,Begumganj,Gopalpur,Athiakandi,275,0,91.0575,22.98611
13102212,Chittagong,Noakhali,Begumganj,Gopalpur,Athiakandi,274,0,91.05556,22.98667
13060804,Chittagong,Lakshmipur,Lakshmipur Sadar,Parbatinagar,Dilsadpur,267,0,90.87333,22.98333
13060812,Chittagong,Lakshmipur,Lakshmipur Sadar,Parbatinagar,Dilsadpur,242,0,90.87583,22.98167
13061224,Chittagong,Lakshmipur,Lakshmipur Sadar,Uttar Joypur,Uttar Maguri,246,0,90.94528,22.99
13102216,Chittagong,Noakhali,Begumganj,Gopalpur,Sirajuddinpur,264,0,91.06306,22.97944
13061003,Chittagong,Lakshmipur,Lakshmipur Sadar,Dalal Bazar,Mahadebpur,234,0,90.77722,22.97833
13061004,Chittagong,Lakshmipur,Lakshmipur Sadar,Dalal Bazar,Mahadebpur,227,0,90.79222,22.98361
13061007,Chittagong,Lakshmipur,Lakshmipur Sadar,Dalal Bazar,Mahadebpur,237,0,90.7775,22.98083
13061018,Chittagong,Lakshmipur,Lakshmipur Sadar,Dalal Bazar,Mahadebpur,225,0,90.78833,22.98972
13061020,Chittagong,Lakshmipur,Lakshmipur Sadar,Dalal Bazar,Mahadebpur,226,0,90.78083,22.96889
13100361,Chittagong,Noakhali,Begumganj,Durgapur,Rajapur,262,0,91.15583,22.98444
13100470,Chittagong,Noakhali,Begumganj,Durgapur,Rajapur,229,0,91.15889,22.97556
13101747,Chittagong,Noakhali,Begumganj,Durgapur,Rajapur,248,0,91.15714,22.97606
13101752,Chittagong,Noakhali,Begumganj,Durgapur,Rajapur,238,0,91.15364,22.98017
13101754,Chittagong,Noakhali,Begumganj,Durgapur,Rajapur,262,0,91.15878,22.97925
13101755,Chittagong,Noakhali,Begumganj,Durgapur,Rajapur,248,0,91.15983,22.97758
13101756,Chittagong,Noakhali,Begumganj,Durgapur,Rajapur,246,0,91.15836,22.977
13101763,Chittagong,Noakhali,Begumganj,Durgapur,Rajapur,181,0,91.16258,22.98136
13101764,Chittagong,Noakhali,Begumganj,Durgapur,Rajapur,194,0,91.15922,22.97594
13101783,Chittagong,Noakhali,Begumganj,Durgapur,Rajapur,212,0,91.15464,22.97947
13101785,Chittagong,Noakhali,Begumganj,Durgapur,Rajapur,215,0,91.15711,22.97869
13101788,Chittagong,Noakhali,Begumganj,Durgapur,Rajapur,220,0,91.15889,22.98403
13101790,Chittagong,Noakhali,Begumganj,Durgapur,Rajapur,241,0,91.15294,22.97594
13101795,Chittagong,Noakhali,Begumganj,Durgapur,Rajapur,227,0,91.16167,22.98506
13101956,Chittagong,Noakhali,Begumganj,Durgapur,Rajapur,220,0,91.15908,22.98028
13101957,Chittagong,Noakhali,Begumganj,Durgapur,Rajapur,234,0,91.16286,22.97839
13101958,Chittagong,Noakhali,Begumganj,Durgapur,Rajapur,254,0,91.15758,22.9765
13101966,Chittagong,Noakhali,Begumganj,Durgapur,Rajapur,257,0,91.16286,22.97817
13101967,Chittagong,Noakhali,Begumganj,Durgapur,Rajapur,243,0,91.15892,22.97653
13101972,Chittagong,Noakhali,Begumganj,Durgapur,Rajapur,233,0,91.15686,22.98125
13101973,Chittagong,Noakhali,Begumganj,Durgapur,Rajapur,247,0,91.15644,22.97633
13101974,Chittagong,Noakhali,Begumganj,Durgapur,Rajapur,254,0,91.15606,22.98703
13101988,Chittagong,Noakhali,Begumganj,Durgapur,Rajapur,239,0,91.15894,22.98228
13101989,Chittagong,Noakhali,Begumganj,Durgapur,Rajapur,223,0,91.15472,22.98092
13060791,Chittagong,Lakshmipur,Lakshmipur Sadar,Bangakha,Debananda Rayerkhil,251,0,90.89056,22.975
13060798,Chittagong,Lakshmipur,Lakshmipur Sadar,Bangakha,Debananda Rayerkhil,283,0,90.89111,22.975
13061085,Chittagong,Lakshmipur,Lakshmipur Sadar,Bangakha,Debananda Rayerkhil,237,0,90.89611,22.97528
13100431,Chittagong,Noakhali,Begumganj,Kutubpur,Dakshin Enayetpur,222,0,91.16861,22.98111
13100433,Chittagong,Noakhali,Begumganj,Kutubpur,Dakshin Enayetpur,212,0,91.17167,22.98222
13100434,Chittagong,Noakhali,Begumganj,Kutubpur,Dakshin Enayetpur,219,0,91.17222,22.97778
13100435,Chittagong,Noakhali,Begumganj,Kutubpur,Dakshin Enayetpur,198,0,91.17222,22.98111
13100477,Chittagong,Noakhali,Begumganj,Kutubpur,Dakshin Enayetpur,220,0,91.16889,22.97944
13100444,Chittagong,Noakhali,Begumganj,Kutubpur,Alaiapur,238,0,91.19583,22.98056
13100446,Chittagong,Noakhali,Begumganj,Kutubpur,Alaiapur,247,0,91.18333,22.98667
13100448,Chittagong,Noakhali,Begumganj,Kutubpur,Alaiapur,247,0,91.19806,22.97972
13100457,Chittagong,Noakhali,Begumganj,Kutubpur,Alaiapur,247,0,91.18528,22.98417
13100459,Chittagong,Noakhali,Begumganj,Kutubpur,Alaiapur,247,0,91.1975,22.97889
13100460,Chittagong,Noakhali,Begumganj,Kutubpur,Alaiapur,252,0,91.1975,22.98056
13100461,Chittagong,Noakhali,Begumganj,Kutubpur,Alaiapur,247,0,91.19361,22.98306
13100462,Chittagong,Noakhali,Begumganj,Kutubpur,Alaiapur,247,0,91.18444,22.98278
13100486,Chittagong,Noakhali,Begumganj,Kutubpur,Alaiapur,232,0,91.18389,22.98722
13100495,Chittagong,Noakhali,Begumganj,Kutubpur,Alaiapur,253,0,91.18694,22.98333
13100500,Chittagong,Noakhali,Begumganj,Kutubpur,Alaiapur,241,0,91.19444,22.97917
13100506,Chittagong,Noakhali,Begumganj,Kutubpur,Alaiapur,228,0,91.19389,22.97889
13100507,Chittagong,Noakhali,Begumganj,Kutubpur,Alaiapur,228,0,91.19333,22.98361
13100704,Chittagong,Noakhali,Begumganj,Gopalpur,Ramnathpur,276,0,91.06722,22.98528
13100710,Chittagong,Noakhali,Begumganj,Gopalpur,Ramnathpur,273,0,91.06778,22.98472
13101406,Chittagong,Noakhali,Begumganj,Gopalpur,Ramnathpur,278,0,91.06972,22.98472
13061006,Chittagong,Lakshmipur,Lakshmipur Sadar,Dalal Bazar,Khondakarpur,218,0,90.77083,22.98778
13061021,Chittagong,Lakshmipur,Lakshmipur Sadar,Dalal Bazar,Khondakarpur,243,0,90.77417,22.97389
13070658,Chittagong,Lakshmipur,Lakshmipur Sadar,Dalal Bazar,Khondakarpur,257,0,90.76817,22.98731
13061228,Chittagong,Lakshmipur,Lakshmipur Sadar,Uttar Joypur,Dakshin Rajaram Ghosh,248,0,90.95111,22.98444
13061235,Chittagong,Lakshmipur,Lakshmipur Sadar,Uttar Joypur,Dakshin Rajaram Ghosh,239,0,90.95833,22.98361
13061236,Chittagong,Lakshmipur,Lakshmipur Sadar,Uttar Joypur,Dakshin Rajaram Ghosh,234,0,90.95361,22.98528
13061237,Chittagong,Lakshmipur,Lakshmipur Sadar,Uttar Joypur,Dakshin Rajaram Ghosh,238,0,90.95556,22.98472
13060998,Chittagong,Lakshmipur,Lakshmipur Sadar,Dakshin Hamchadi,Gopinathpur,248,0,90.82083,22.97917
13061107,Chittagong,Lakshmipur,Lakshmipur Sadar,Dakshin Hamchadi,Gopinathpur,244,0,90.82639,22.975
13102101,Chittagong,Noakhali,Sonaimuri,Amisha Para,Padi Para,257,0,91.03333,22.97667
13100797,Chittagong,Noakhali,Begumganj,Mir Warishpur,Lalpur,220,0,91.07778,22.97611
13101014,Chittagong,Noakhali,Begumganj,Mir Warishpur,Lalpur,266,0,91.07611,22.97972
13101015,Chittagong,Noakhali,Begumganj,Mir Warishpur,Lalpur,276,0,91.0775,22.97972
13101022,Chittagong,Noakhali,Begumganj,Mir Warishpur,Lalpur,272,0,91.07778,22.97806
13101023,Chittagong,Noakhali,Begumganj,Mir Warishpur,Lalpur,270,0,91.08056,22.97833
13101025,Chittagong,Noakhali,Begumganj,Mir Warishpur,Lalpur,240,0,91.07694,22.97528
13101026,Chittagong,Noakhali,Begumganj,Mir Warishpur,Lalpur,264,0,91.07778,22.98278
13101048,Chittagong,Noakhali,Begumganj,Mir Warishpur,Lalpur,272,0,91.07833,22.98167
13101052,Chittagong,Noakhali,Begumganj,Mir Warishpur,Lalpur,270,0,91.07806,22.98028
13101057,Chittagong,Noakhali,Begumganj,Mir Warishpur,Lalpur,258,0,91.07944,22.97611
13101061,Chittagong,Noakhali,Begumganj,Mir Warishpur,Lalpur,252,0,91.07611,22.98222
13101062,Chittagong,Noakhali,Begumganj,Mir Warishpur,Lalpur,254,0,91.07944,22.97806
13101063,Chittagong,Noakhali,Begumganj,Mir Warishpur,Lalpur,242,0,91.07556,22.98111
13101064,Chittagong,Noakhali,Begumganj,Mir Warishpur,Lalpur,258,0,91.07667,22.98028
13101071,Chittagong,Noakhali,Begumganj,Mir Warishpur,Lalpur,265,0,91.07778,22.98083
13101073,Chittagong,Noakhali,Begumganj,Mir Warishpur,Lalpur,251,0,91.0725,22.98056
13101076,Chittagong,Noakhali,Begumganj,Mir Warishpur,Lalpur,254,0,91.07472,22.98056
13101077,Chittagong,Noakhali,Begumganj,Mir Warishpur,Lalpur,244,0,91.075,22.9825
13102214,Chittagong,Noakhali,Begumganj,Mir Warishpur,Lalpur,252,0,91.0725,22.97889
13102290,Chittagong,Noakhali,Begumganj,Mir Warishpur,Lalpur,278,0,91.07917,22.97917
13102291,Chittagong,Noakhali,Begumganj,Mir Warishpur,Lalpur,265,0,91.08028,22.97778
13102311,Chittagong,Noakhali,Begumganj,Mir Warishpur,Lalpur,254,0,91.08056,22.97944
13100432,Chittagong,Noakhali,Begumganj,Kutubpur,Kismat Abdullahpur,187,0,91.17944,22.98278
13100436,Chittagong,Noakhali,Begumganj,Kutubpur,Kismat Abdullahpur,237,0,91.18444,22.97472
13100441,Chittagong,Noakhali,Begumganj,Kutubpur,Kismat Abdullahpur,241,0,91.18639,22.97028
13100445,Chittagong,Noakhali,Begumganj,Kutubpur,Kismat Abdullahpur,207,0,91.17722,22.98472
13100456,Chittagong,Noakhali,Begumganj,Kutubpur,Kismat Abdullahpur,198,0,91.18472,22.97222
13100458,Chittagong,Noakhali,Begumganj,Kutubpur,Kismat Abdullahpur,251,0,91.18944,22.97667
13100490,Chittagong,Noakhali,Begumganj,Kutubpur,Kismat Abdullahpur,254,0,91.17944,22.98306
13100491,Chittagong,Noakhali,Begumganj,Kutubpur,Kismat Abdullahpur,240,0,91.18417,22.97806
13100492,Chittagong,Noakhali,Begumganj,Kutubpur,Kismat Abdullahpur,246,0,91.18083,22.98444
13100496,Chittagong,Noakhali,Begumganj,Kutubpur,Kismat Abdullahpur,253,0,91.19167,22.97917
13100510,Chittagong,Noakhali,Begumganj,Kutubpur,Kismat Abdullahpur,264,0,91.17806,22.98278
13100428,Chittagong,Noakhali,Begumganj,Kutubpur,Abdullahpur,213,0,91.18083,22.97111
13100437,Chittagong,Noakhali,Begumganj,Kutubpur,Abdullahpur,210,0,91.18028,22.97472
13100438,Chittagong,Noakhali,Begumganj,Kutubpur,Abdullahpur,255,0,91.17806,22.97722
13100440,Chittagong,Noakhali,Begumganj,Kutubpur,Abdullahpur,273,0,91.17944,22.96972
13100442,Chittagong,Noakhali,Begumganj,Kutubpur,Abdullahpur,232,0,91.18361,22.96889
13100443,Chittagong,Noakhali,Begumganj,Kutubpur,Abdullahpur,234,0,91.18389,22.9675
13100449,Chittagong,Noakhali,Begumganj,Kutubpur,Abdullahpur,225,0,91.18278,22.96917
13100479,Chittagong,Noakhali,Begumganj,Kutubpur,Abdullahpur,225,0,91.18139,22.96861
13100480,Chittagong,Noakhali,Begumganj,Kutubpur,Abdullahpur,198,0,91.18056,22.97361
13100494,Chittagong,Noakhali,Begumganj,Kutubpur,Abdullahpur,233,0,91.17639,22.97194
13100498,Chittagong,Noakhali,Begumganj,Kutubpur,Abdullahpur,250,0,91.17389,22.97194
13100509,Chittagong,Noakhali,Begumganj,Kutubpur,Abdullahpur,207,0,91.17889,22.97639
13102054,Chittagong,Noakhali,Begumganj,Kutubpur,Abdullahpur,230,0,91.18344,22.96687
13061002,Chittagong,Lakshmipur,Lakshmipur Sadar,Dalal Bazar,Khidirpur,259,0,90.76472,22.98139
13070067,Chittagong,Lakshmipur,Lakshmipur Sadar,Dalal Bazar,Khidirpur,260,0,90.75567,22.98211
13070070,Chittagong,Lakshmipur,Lakshmipur Sadar,Dalal Bazar,Khidirpur,266,0,90.75656,22.97981
13102099,Chittagong,Noakhali,Sonaimuri,Amisha Para,Paschim Keshabpur,258,0,91.03056,22.98194
13100801,Chittagong,Noakhali,Begumganj,Mir Warishpur,Mir Alipur,250,0,91.09778,22.98306
13100803,Chittagong,Noakhali,Begumganj,Mir Warishpur,Mir Alipur,242,0,91.09889,22.97667
13101008,Chittagong,Noakhali,Begumganj,Mir Warishpur,Mir Alipur,268,0,91.08222,22.98111
13101011,Chittagong,Noakhali,Begumganj,Mir Warishpur,Mir Alipur,282,0,91.09444,22.98028
13101013,Chittagong,Noakhali,Begumganj,Mir Warishpur,Mir Alipur,263,0,91.08389,22.97889
13101020,Chittagong,Noakhali,Begumganj,Mir Warishpur,Mir Alipur,271,0,91.09944,22.975
13101021,Chittagong,Noakhali,Begumganj,Mir Warishpur,Mir Alipur,278,0,91.08222,22.975
13101027,Chittagong,Noakhali,Begumganj,Mir Warishpur,Mir Alipur,274,0,91.09386,22.982
13101028,Chittagong,Noakhali,Begumganj,Mir Warishpur,Mir Alipur,272,0,91.0925,22.98111
13101036,Chittagong,Noakhali,Begumganj,Mir Warishpur,Mir Alipur,283,0,91.09367,22.98028
13101038,Chittagong,Noakhali,Begumganj,Mir Warishpur,Mir Alipur,273,0,91.0865,22.97386
13101044,Chittagong,Noakhali,Begumganj,Mir Warishpur,Mir Alipur,274,0,91.09333,22.98222
13101049,Chittagong,Noakhali,Begumganj,Mir Warishpur,Mir Alipur,269,0,91.08333,22.97556
13101054,Chittagong,Noakhali,Begumganj,Mir Warishpur,Mir Alipur,261,0,91.08667,22.975
13101055,Chittagong,Noakhali,Begumganj,Mir Warishpur,Mir Alipur,272,0,91.0925,22.98111
13101056,Chittagong,Noakhali,Begumganj,Mir Warishpur,Mir Alipur,233,0,91.08611,22.98333
13101066,Chittagong,Noakhali,Begumganj,Mir Warishpur,Mir Alipur,255,0,91.08583,22.98333
13101067,Chittagong,Noakhali,Begumganj,Mir Warishpur,Mir Alipur,275,0,91.08139,22.97639
13101068,Chittagong,Noakhali,Begumganj,Mir Warishpur,Mir Alipur,269,0,91.08278,22.97667
13101069,Chittagong,Noakhali,Begumganj,Mir Warishpur,Mir Alipur,268,0,91.08472,22.975
13101072,Chittagong,Noakhali,Begumganj,Mir Warishpur,Mir Alipur,253,0,91.08167,22.97833
13101078,Chittagong,Noakhali,Begumganj,Mir Warishpur,Mir Alipur,254,0,91.08917,22.97722
13101391,Chittagong,Noakhali,Begumganj,Mir Warishpur,Mir Alipur,268,0,91.09083,22.97944
13102288,Chittagong,Noakhali,Begumganj,Mir Warishpur,Mir Alipur,256,0,91.09694,22.97833
13102289,Chittagong,Noakhali,Begumganj,Mir Warishpur,Mir Alipur,271,0,91.0925,22.98333
13102292,Chittagong,Noakhali,Begumganj,Mir Warishpur,Mir Alipur,260,0,91.08333,22.97528
13102293,Chittagong,Noakhali,Begumganj,Mir Warishpur,Mir Alipur,256,0,91.09306,22.98111
13102294,Chittagong,Noakhali,Begumganj,Mir Warishpur,Mir Alipur,273,0,91.09833,22.97861
13102297,Chittagong,Noakhali,Begumganj,Mir Warishpur,Mir Alipur,285,0,91.09278,22.98417
13102299,Chittagong,Noakhali,Begumganj,Mir Warishpur,Mir Alipur,256,0,91.09667,22.97972
13102301,Chittagong,Noakhali,Begumganj,Mir Warishpur,Mir Alipur,271,0,91.08944,22.97861
13102302,Chittagong,Noakhali,Begumganj,Mir Warishpur,Mir Alipur,265,0,91.0975,22.98028
13102304,Chittagong,Noakhali,Begumganj,Mir Warishpur,Mir Alipur,261,0,91.085,22.97639
13102306,Chittagong,Noakhali,Begumganj,Mir Warishpur,Mir Alipur,273,0,91.08194,22.97917
13102307,Chittagong,Noakhali,Begumganj,Mir Warishpur,Mir Alipur,247,0,91.09278,22.98417
13102310,Chittagong,Noakhali,Begumganj,Mir Warishpur,Mir Alipur,265,0,91.08111,22.97222
13100972,Dhaka,Gopalganj,Kotali Para,Amtali,Unasia,274,0,90.03331,22.97408
13100007,Chittagong,Noakhali,Begumganj,Gopalpur,Betuabagh,242,0,91.05722,22.97944
13100009,Chittagong,Noakhali,Begumganj,Gopalpur,Betuabagh,241,0,91.0525,22.96861
13100018,Chittagong,Noakhali,Begumganj,Gopalpur,Betuabagh,246,0,91.05722,22.97556
13100028,Chittagong,Noakhali,Begumganj,Gopalpur,Betuabagh,246,0,91.04833,22.97889
13100030,Chittagong,Noakhali,Begumganj,Gopalpur,Betuabagh,243,0,91.05056,22.97667
13100031,Chittagong,Noakhali,Begumganj,Gopalpur,Betuabagh,239,0,91.05222,22.97667
13100032,Chittagong,Noakhali,Begumganj,Gopalpur,Betuabagh,239,0,91.05028,22.97833
13100040,Chittagong,Noakhali,Begumganj,Gopalpur,Betuabagh,236,0,91.04861,22.98028
13100044,Chittagong,Noakhali,Begumganj,Gopalpur,Betuabagh,248,0,91.05,22.97972
13100048,Chittagong,Noakhali,Begumganj,Gopalpur,Betuabagh,238,0,91.05889,22.97861
13100694,Chittagong,Noakhali,Begumganj,Gopalpur,Betuabagh,274,0,91.0525,22.97028
13101374,Chittagong,Noakhali,Begumganj,Gopalpur,Betuabagh,265,0,91.05667,22.98
13101376,Chittagong,Noakhali,Begumganj,Gopalpur,Betuabagh,265,0,91.05389,22.97083
13101407,Chittagong,Noakhali,Begumganj,Gopalpur,Betuabagh,259,0,91.05083,22.98278
13101408,Chittagong,Noakhali,Begumganj,Gopalpur,Betuabagh,252,0,91.04972,22.98389
13102189,Chittagong,Noakhali,Begumganj,Gopalpur,Betuabagh,279,0,91.05611,22.97667
13102191,Chittagong,Noakhali,Begumganj,Gopalpur,Betuabagh,292,0,91.05056,22.97972
13102201,Chittagong,Noakhali,Begumganj,Gopalpur,Betuabagh,277,0,91.0525,22.9825
13102206,Chittagong,Noakhali,Begumganj,Gopalpur,Betuabagh,275,0,91.05028,22.98111
13102209,Chittagong,Noakhali,Begumganj,Gopalpur,Betuabagh,260,0,91.05278,22.98
13102213,Chittagong,Noakhali,Begumganj,Gopalpur,Betuabagh,276,0,91.05139,22.9825
13102215,Chittagong,Noakhali,Begumganj,Gopalpur,Betuabagh,273,0,91.05083,22.98139
13061159,Chittagong,Lakshmipur,Lakshmipur Sadar,Uttar Joypur,Uttar Joypur,250,0,90.95694,22.97889
13061161,Chittagong,Lakshmipur,Lakshmipur Sadar,Uttar Joypur,Uttar Joypur,244,0,90.96417,22.97306
13061231,Chittagong,Lakshmipur,Lakshmipur Sadar,Uttar Joypur,Uttar Joypur,235,0,90.96667,22.97694
13061232,Chittagong,Lakshmipur,Lakshmipur Sadar,Uttar Joypur,Uttar Joypur,244,0,90.95417,22.98111
13061234,Chittagong,Lakshmipur,Lakshmipur Sadar,Uttar Joypur,Uttar Joypur,244,0,90.9575,22.98083
13100148,Chittagong,Noakhali,Begumganj,Narottampur,Narottampur (Part),258,0,91.11671,22.96679
13100907,Chittagong,Noakhali,Begumganj,Narottampur,Narottampur (Part),248,0,91.125,22.96917
13102296,Chittagong,Noakhali,Begumganj,Narottampur,Narottampur (Part),265,0,91.12694,22.95667
13060855,Chittagong,Lakshmipur,Lakshmipur Sadar,Datta Para,Darji Para,220,0,90.92917,22.9775
13060874,Chittagong,Lakshmipur,Lakshmipur Sadar,Datta Para,Darji Para,236,0,90.93444,22.98306
13100618,Chittagong,Noakhali,Sonaimuri,Bazra,Uttar Rasulpur,261,0,91.10333,22.97889
13100619,Chittagong,Noakhali,Sonaimuri,Bazra,Uttar Rasulpur,250,0,91.10111,22.98167
13100621,Chittagong,Noakhali,Sonaimuri,Bazra,Uttar Rasulpur,264,0,91.10333,22.97833
13100622,Chittagong,Noakhali,Sonaimuri,Bazra,Uttar Rasulpur,246,0,91.09917,22.98056
13060873,Chittagong,Lakshmipur,Lakshmipur Sadar,Datta Para,Totarkhil,243,0,90.91167,22.97778
13061040,Chittagong,Lakshmipur,Lakshmipur Sadar,Datta Para,Totarkhil,250,0,90.91,22.97167
13061043,Chittagong,Lakshmipur,Lakshmipur Sadar,Datta Para,Totarkhil,238,0,90.91222,22.97611
13061042,Chittagong,Lakshmipur,Lakshmipur Sadar,Uttar Joypur,Chandpur,248,0,90.93611,22.98139
13061227,Chittagong,Lakshmipur,Lakshmipur Sadar,Uttar Joypur,Chandpur,252,0,90.93778,22.98028
13060966,Chittagong,Lakshmipur,Lakshmipur Sadar,Uttar Joypur,Gopalpur,216,0,90.94417,22.98083
13100003,Chittagong,Noakhali,Begumganj,Gopalpur,Madhupur,243,0,91.06639,22.97028
13100689,Chittagong,Noakhali,Begumganj,Gopalpur,Madhupur,276,0,91.07083,22.96972
13100691,Chittagong,Noakhali,Begumganj,Gopalpur,Madhupur,274,0,91.07111,22.97
13100709,Chittagong,Noakhali,Begumganj,Gopalpur,Madhupur,275,0,91.07639,22.97111
13101070,Chittagong,Noakhali,Begumganj,Gopalpur,Madhupur,262,0,91.06722,22.97333
13101341,Chittagong,Noakhali,Begumganj,Gopalpur,Madhupur,275,0,91.07389,22.97028
13101343,Chittagong,Noakhali,Begumganj,Gopalpur,Madhupur,265,0,91.07167,22.97
13101347,Chittagong,Noakhali,Begumganj,Gopalpur,Madhupur,274,0,91.07389,22.97028
13101348,Chittagong,Noakhali,Begumganj,Gopalpur,Madhupur,280,0,91.06778,22.97833
13101361,Chittagong,Noakhali,Begumganj,Gopalpur,Madhupur,267,0,91.07056,22.96972
13101363,Chittagong,Noakhali,Begumganj,Gopalpur,Madhupur,266,0,91.06583,22.96972
13101365,Chittagong,Noakhali,Begumganj,Gopalpur,Madhupur,275,0,91.07139,22.97306
13101370,Chittagong,Noakhali,Begumganj,Gopalpur,Madhupur,273,0,91.07361,22.96944
13101373,Chittagong,Noakhali,Begumganj,Gopalpur,Madhupur,271,0,91.06694,22.97
13101385,Chittagong,Noakhali,Begumganj,Gopalpur,Madhupur,267,0,91.0725,22.96972
13101386,Chittagong,Noakhali,Begumganj,Gopalpur,Madhupur,267,0,91.06472,22.97
13101394,Chittagong,Noakhali,Begumganj,Gopalpur,Madhupur,282,0,91.06778,22.97833
13101396,Chittagong,Noakhali,Begumganj,Gopalpur,Madhupur,274,0,91.06944,22.97889
13101397,Chittagong,Noakhali,Begumganj,Gopalpur,Madhupur,268,0,91.075,22.96806
13101398,Chittagong,Noakhali,Begumganj,Gopalpur,Madhupur,276,0,91.06472,22.97222
13101411,Chittagong,Noakhali,Begumganj,Gopalpur,Madhupur,261,0,91.06917,22.97222
13102193,Chittagong,Noakhali,Begumganj,Gopalpur,Madhupur,273,0,91.07083,22.97472
13102194,Chittagong,Noakhali,Begumganj,Gopalpur,Madhupur,264,0,91.07028,22.97333
13102196,Chittagong,Noakhali,Begumganj,Gopalpur,Madhupur,274,0,91.06833,22.98028
13102200,Chittagong,Noakhali,Begumganj,Gopalpur,Madhupur,226,0,91.07472,22.97056
13102202,Chittagong,Noakhali,Begumganj,Gopalpur,Madhupur,274,0,91.0725,22.97417
13102205,Chittagong,Noakhali,Begumganj,Gopalpur,Madhupur,256,0,91.07,22.97806
13102211,Chittagong,Noakhali,Begumganj,Gopalpur,Madhupur,262,0,91.07222,22.96806
13060871,Chittagong,Lakshmipur,Lakshmipur Sadar,Datta Para,Sreerampur,251,0,90.91639,22.97389
13061030,Chittagong,Lakshmipur,Lakshmipur Sadar,Datta Para,Sreerampur,247,0,90.91639,22.97028
13061035,Chittagong,Lakshmipur,Lakshmipur Sadar,Datta Para,Sreerampur,253,0,90.91889,22.97833
13100761,Chittagong,Noakhali,Senbagh,Kabilpur,Sadakpur,254,0,91.19889,22.97444
13100169,Chittagong,Noakhali,Begumganj,Kutubpur,Kutubpur,221,0,91.16528,22.97528
13100171,Chittagong,Noakhali,Begumganj,Kutubpur,Kutubpur,228,0,91.16528,22.97417
13100172,Chittagong,Noakhali,Begumganj,Kutubpur,Kutubpur,253,0,91.16722,22.96139
13100173,Chittagong,Noakhali,Begumganj,Kutubpur,Kutubpur,234,0,91.16528,22.96722
13100423,Chittagong,Noakhali,Begumganj,Kutubpur,Kutubpur,214,0,91.15778,22.95444
13100424,Chittagong,Noakhali,Begumganj,Kutubpur,Kutubpur,241,0,91.17111,22.95889
13100425,Chittagong,Noakhali,Begumganj,Kutubpur,Kutubpur,223,0,91.15694,22.95472
13100426,Chittagong,Noakhali,Begumganj,Kutubpur,Kutubpur,219,0,91.15944,22.9675
13100427,Chittagong,Noakhali,Begumganj,Kutubpur,Kutubpur,169,0,91.17806,22.96444
13100429,Chittagong,Noakhali,Begumganj,Kutubpur,Kutubpur,213,0,91.16444,22.95306
13100430,Chittagong,Noakhali,Begumganj,Kutubpur,Kutubpur,204,0,91.16222,22.97028
13100439,Chittagong,Noakhali,Begumganj,Kutubpur,Kutubpur,214,0,91.17028,22.96139
13100450,Chittagong,Noakhali,Begumganj,Kutubpur,Kutubpur,248,0,91.18361,22.96222
