division,district,upazila,union,depth 0+,depth 0-90,depth 90+,depth 90-150,depth 150+,depth 0-15.3,depth 15.3-45,depth 45-65,depth 65-90
Rangpur,Rangpur,Pirganj,Kabilpur,0,0,0,0,0,0,0,0,0
Rangpur,Rangpur,Pirganj,Roypur,0,0,0,0,0,0,0,0,0
Rangpur,Rangpur,Pirganj,Tukuria,0,0,0,0,0,0,0,0,0
Rangpur,Rangpur,Pirganj,###,12,12,0,0,0,3,8,1,0
Rangpur,Rangpur,Pirgachha,Kalyani,1,1,0,0,0,0,1,0,0
Rangpur,Rangpur,Pirgachha,Parul,1,1,0,0,0,0,1,0,0
Rangpur,Rangpur,Pirgachha,Itakumari,1,1,0,0,0,0,1,0,0
Rangpur,Rangpur,Pirgachha,Pirgachha,2,2,0,0,0,0,1,1,0
Rangpur,Rangpur,Pirgachha,Chhaola,2,2,0,0,0,0,2,0,0
Rangpur,Rangpur,Pirgachha,Annadanagar,1,1,0,0,0,0,1,0,0
Rangpur,Rangpur,Pirgachha,Tambulpur,1,1,0,0,0,0,1,0,0
Rangpur,Rangpur,Pirgachha,Kandi,2,2,0,0,0,0,2,0,0
Rangpur,Rangpur,Pirgachha,Kaikuri,2,2,0,0,0,1,1,0,0
Rangpur,Rangpur,Pirgachha,###,13,13,0,0,0,1,11,1,0
Rangpur,Rangpur,Kaunia,Paurashava,1,1,0,0,0,0,1,0,0
Rangpur,Rangpur,Kaunia,Sarai,1,1,0,0,0,0,1,0,0
Rangpur,Rangpur,Kaunia,Kursha,2,2,0,0,0,1,1,0,0
Rangpur,Rangpur,Kaunia,Kaunia Bala Para,2,2,0,0,0,0,2,0,0
Rangpur,Rangpur,Kaunia,Shahidbagh,1,1,0,0,0,1,0,0,0
Rangpur,Rangpur,Kaunia,Tepa Madhupur,3,3,0,0,0,2,1,0,0
Rangpur,Rangpur,Kaunia,Haragachh,0,0,0,0,0,0,0,0,0
Rangpur,Rangpur,Kaunia,###,10,10,0,0,0,4,6,0,0
Rangpur,Rangpur,###,###,88,88,0,0,0,14,69,3,2
Rangpur,Lalmonirhat,Lalmonirhat Sadar,Paurashava,2,2,0,0,0,0,1,1,0
Rangpur,Lalmonirhat,Lalmonirhat Sadar,Harati,2,2,0,0,0,0,2,0,0
Rangpur,Lalmonirhat,Lalmonirhat Sadar,Gokunda,1,1,0,0,0,0,1,0,0
Rangpur,Lalmonirhat,Lalmonirhat Sadar,Mogalhat,1,1,0,0,0,0,1,0,0
Rangpur,Lalmonirhat,Lalmonirhat Sadar,Kulaghat,1,1,0,0,0,0,1,0,0
Rangpur,Lalmonirhat,Lalmonirhat Sadar,Barabari,1,1,0,0,0,0,1,0,0
Rangpur,Lalmonirhat,Lalmonirhat Sadar,Rajpur,1,1,0,0,0,0,1,0,0
Rangpur,Lalmonirhat,Lalmonirhat Sadar,Khuniagachh,0,0,0,0,0,0,0,0,0
Rangpur,Lalmonirhat,Lalmonirhat Sadar,Mahendranagar,0,0,0,0,0,0,0,0,0
Rangpur,Lalmonirhat,Lalmonirhat Sadar,Panchagram,0,0,0,0,0,0,0,0,0
Rangpur,Lalmonirhat,Lalmonirhat Sadar,###,9,9,0,0,0,0,8,1,0
Rangpur,Lalmonirhat,Kaliganj,Kakina,1,1,0,0,0,0,1,0,0
Rangpur,Lalmonirhat,Kaliganj,Chalbala,1,1,0,0,0,0,1,0,0
Rangpur,Lalmonirhat,Kaliganj,Goral,1,1,0,0,0,0,1,0,0
Rangpur,Lalmonirhat,Kaliganj,Chandrapur,1,1,0,0,0,1,0,0,0
Rangpur,Lalmonirhat,Kaliganj,Tushbhandar,1,1,0,0,0,0,1,0,0
Rangpur,Lalmonirhat,Kaliganj,Madati,1,1,0,0,0,0,1,0,0
Rangpur,Lalmonirhat,Kaliganj,Bhotemari,1,1,0,0,0,0,1,0,0
Rangpur,Lalmonirhat,Kaliganj,Dalagram,1,1,0,0,0,0,1,0,0
Rangpur,Lalmonirhat,Kaliganj,###,8,8,0,0,0,1,7,0,0
Rangpur,Lalmonirhat,Patgram,Burimari,1,1,0,0,0,0,1,0,0
Rangpur,Lalmonirhat,Patgram,Paurashava,1,1,0,0,0,1,0,0,0
Rangpur,Lalmonirhat,Patgram,Baura,1,1,0,0,0,1,0,0,0
Rangpur,Lalmonirhat,Patgram,Jongra,1,1,0,0,0,1,0,0,0
Rangpur,Lalmonirhat,Patgram,Patgram,1,1,0,0,0,1,0,0,0
Rangpur,Lalmonirhat,Patgram,Dahagram,1,1,0,0,0,0,1,0,0
Rangpur,Lalmonirhat,Patgram,Kuchlibari,1,1,0,0,0,0,1,0,0
Rangpur,Lalmonirhat,Patgram,Jagatber,0,0,0,0,0,0,0,0,0
Rangpur,Lalmonirhat,Patgram,Sreerampur,0,0,0,0,0,0,0,0,0
Rangpur,Lalmonirhat,Patgram,###,7,7,0,0,0,4,3,0,0
Rangpur,Lalmonirhat,Hatibandha,Sindurna,1,1,0,0,0,0,1,0,0
Rangpur,Lalmonirhat,Hatibandha,Barakhata,1,1,0,0,0,0,1,0,0
Rangpur,Lalmonirhat,Hatibandha,Tangbhanga,1,1,0,0,0,1,0,0,0
Rangpur,Lalmonirhat,Hatibandha,Shingimari,1,1,0,0,0,1,0,0,0
Rangpur,Lalmonirhat,Hatibandha,Gotamari,1,1,0,0,0,1,0,0,0
Rangpur,Lalmonirhat,Hatibandha,Daoabari,1,1,0,0,0,1,0,0,0
Rangpur,Lalmonirhat,Hatibandha,Goddimari,1,1,0,0,0,1,0,0,0
Rangpur,Lalmonirhat,Hatibandha,Bhalaguri,1,1,0,0,0,1,0,0,0
Rangpur,Lalmonirhat,Hatibandha,Fakir Para,0,0,0,0,0,0,0,0,0
Rangpur,Lalmonirhat,Hatibandha,Nowdabash,0,0,0,0,0,0,0,0,0
Rangpur,Lalmonirhat,Hatibandha,Patika Para,0,0,0,0,0,0,0,0,0
Rangpur,Lalmonirhat,Hatibandha,Saniajan,0,0,0,0,0,0,0,0,0
Rangpur,Lalmonirhat,Hatibandha,###,8,8,0,0,0,6,2,0,0
Rangpur,Lalmonirhat,Aditmari,Mahishkhocha,1,1,0,0,0,0,1,0,0
Rangpur,Lalmonirhat,Aditmari,Kamalabari,1,1,0,0,0,0,1,0,0
Rangpur,Lalmonirhat,Aditmari,Sarpukur,1,1,0,0,0,0,1,0,0
Rangpur,Lalmonirhat,Aditmari,Bhelabari,2,2,0,0,0,0,2,0,0
Rangpur,Lalmonirhat,Aditmari,Bhadai,1,1,0,0,0,0,1,0,0
Rangpur,Lalmonirhat,Aditmari,Palashi,1,1,0,0,0,0,1,0,0
Rangpur,Lalmonirhat,Aditmari,Durgapur,0,0,0,0,0,0,0,0,0
Rangpur,Lalmonirhat,Aditmari,Saptibari,0,0,0,0,0,0,0,0,0
Rangpur,Lalmonirhat,Aditmari,###,7,7,0,0,0,0,7,0,0
Rangpur,Lalmonirhat,###,###,39,39,0,0,0,11,27,1,0
Rangpur,Dinajpur,Biral,Azimpur,1,1,0,0,0,0,0,1,0
Rangpur,Dinajpur,Biral,Biral,1,1,0,0,0,0,1,0,0
Rangpur,Dinajpur,Biral,Farakkabad,1,1,0,0,0,0,1,0,0
Rangpur,Dinajpur,Biral,Dhamair,1,1,0,0,0,0,1,0,0
Rangpur,Dinajpur,Biral,Dharmapur,1,1,0,0,0,0,1,0,0
Rangpur,Dinajpur,Biral,Rani Pukur,1,1,0,0,0,0,1,0,0
Rangpur,Dinajpur,Biral,Mangalpur,1,1,0,0,0,0,1,0,0
Rangpur,Dinajpur,Biral,Sahargram,1,1,0,0,0,0,1,0,0
Rangpur,Dinajpur,Biral,Bhandara,0,0,0,0,0,0,0,0,0
Rangpur,Dinajpur,Biral,Bijora,0,0,0,0,0,0,0,0,0
Rangpur,Dinajpur,Biral,###,8,8,0,0,0,0,7,1,0
Rangpur,Dinajpur,Dinajpur Sadar,Paurashava,1,1,0,0,0,0,1,0,0
Rangpur,Dinajpur,Dinajpur Sadar,Shankarpur,1,1,0,0,0,0,1,0,0
Rangpur,Dinajpur,Dinajpur Sadar,Chehelgazi,2,2,0,0,0,0,2,0,0
Rangpur,Dinajpur,Dinajpur Sadar,Auliapur,1,1,0,0,0,1,0,0,0
Rangpur,Dinajpur,Dinajpur Sadar,Uthrail,1,1,0,0,0,0,1,0,0
Rangpur,Dinajpur,Dinajpur Sadar,Askarpur,1,1,0,0,0,0,1,0,0
Rangpur,Dinajpur,Dinajpur Sadar,Sundarban,1,1,0,0,0,0,1,0,0
Rangpur,Dinajpur,Dinajpur Sadar,Sekhpura,1,1,0,0,0,0,1,0,0
Rangpur,Dinajpur,Dinajpur Sadar,Fazilpur,0,0,0,0,0,0,0,0,0
Rangpur,Dinajpur,Dinajpur Sadar,Kamalpur,0,0,0,0,0,0,0,0,0
Rangpur,Dinajpur,Dinajpur Sadar,Shashara,0,0,0,0,0,0,0,0,0
Rangpur,Dinajpur,Dinajpur Sadar,###,9,9,0,0,0,1,8,0,0
Rangpur,Dinajpur,Fulbari,Daulatpur,2,2,0,0,0,0,2,0,0
Rangpur,Dinajpur,Fulbari,Aladipur,1,1,0,0,0,0,1,0,0
Rangpur,Dinajpur,Fulbari,Khayerbari,1,1,0,0,0,0,1,0,0
Rangpur,Dinajpur,Fulbari,Shibnagar,3,3,0,0,0,0,3,0,0
Rangpur,Dinajpur,Fulbari,Eluary,1,1,0,0,0,0,1,0,0
Rangpur,Dinajpur,Fulbari,Betdighi,1,1,0,0,0,0,1,0,0
Rangpur,Dinajpur,Fulbari,Kazihal,0,0,0,0,0,0,0,0,0
Rangpur,Dinajpur,Fulbari,Paurashava,0,0,0,0,0,0,0,0,0
Rangpur,Dinajpur,Fulbari,###,9,9,0,0,0,0,9,0,0
Rangpur,Dinajpur,Chirirbandar,Aulia Pukur,1,1,0,0,0,0,1,0,0
Rangpur,Dinajpur,Chirirbandar,Bhiail,1,1,0,0,0,0,1,0,0
Rangpur,Dinajpur,Chirirbandar,Abdulpur,2,2,0,0,0,0,2,0,0
Rangpur,Dinajpur,Chirirbandar,Amarpur,1,1,0,0,0,0,1,0,0
Rangpur,Dinajpur,Chirirbandar,Isabpur,1,1,0,0,0,0,1,0,0
Rangpur,Dinajpur,Chirirbandar,Alokdihi,1,1,0,0,0,0,1,0,0
Rangpur,Dinajpur,Chirirbandar,Nasratpur,1,1,0,0,0,0,1,0,0
Rangpur,Dinajpur,Chirirbandar,Fatehjanapur,0,0,0,0,0,0,0,0,0
Rangpur,Dinajpur,Chirirbandar,Punatti,0,0,0,0,0,0,0,0,0
Rangpur,Dinajpur,Chirirbandar,Saintara,0,0,0,0,0,0,0,0,0
Rangpur,Dinajpur,Chirirbandar,Satnala,0,0,0,0,0,0,0,0,0
Rangpur,Dinajpur,Chirirbandar,Tentulia,0,0,0,0,0,0,0,0,0
Rangpur,Dinajpur,Chirirbandar,###,8,8,0,0,0,0,8,0,0
Rangpur,Dinajpur,Nawabganj,Putimara,1,1,0,0,0,0,1,0,0
Rangpur,Dinajpur,Nawabganj,Mahmudpur,1,1,0,0,0,0,1,0,0
Rangpur,Dinajpur,Nawabganj,Kushdaha,1,1,0,0,0,0,1,0,0
Rangpur,Dinajpur,Nawabganj,Golapganj,1,1,0,0,0,0,1,0,0
Rangpur,Dinajpur,Nawabganj,Bhaduria,1,1,0,0,0,0,1,0,0
Rangpur,Dinajpur,Nawabganj,Joypur,1,1,0,0,0,0,1,0,0
Rangpur,Dinajpur,Nawabganj,Daudpur,1,1,0,0,0,0,1,0,0
Rangpur,Dinajpur,Nawabganj,Binodnagar,1,1,0,0,0,0,1,0,0
Rangpur,Dinajpur,Nawabganj,Shalkhuria,0,0,0,0,0,0,0,0,0
Rangpur,Dinajpur,Nawabganj,###,8,8,0,0,0,0,8,0,0
Rangpur,Dinajpur,Ghoraghat,Palsa,1,1,0,0,0,0,1,0,0
Rangpur,Dinajpur,Ghoraghat,Bulakipur,1,1,0,0,0,0,1,0,0
Rangpur,Dinajpur,Ghoraghat,Singra,2,2,0,0,0,0,2,0,0
Rangpur,Dinajpur,Ghoraghat,Ghoraghat,1,1,0,0,0,0,1,0,0
Rangpur,Dinajpur,Ghoraghat,Paurashava,1,1,0,0,0,0,1,0,0
Rangpur,Dinajpur,Ghoraghat,###,6,6,0,0,0,0,6,0,0
Rangpur,Dinajpur,Birganj,Bhognagar,1,1,0,0,0,0,1,0,0
Rangpur,Dinajpur,Birganj,Nijpara,1,1,0,0,0,0,1,0,0
Rangpur,Dinajpur,Birganj,Satair,1,1,0,0,0,0,1,0,0
Rangpur,Dinajpur,Birganj,Shatagram,1,1,0,0,0,0,1,0,0
Rangpur,Dinajpur,Birganj,Paurashava,1,1,0,0,0,1,0,0,0
Rangpur,Dinajpur,Birganj,Mohanpur,2,2,0,0,0,1,1,0,0
Rangpur,Dinajpur,Birganj,Maricha,1,1,0,0,0,0,1,0,0
Rangpur,Dinajpur,Birganj,Mohammadpur,1,1,0,0,0,0,1,0,0
Rangpur,Dinajpur,Birganj,Palashbari,1,1,0,0,0,0,1,0,0
Rangpur,Dinajpur,Birganj,Paltapur,0,0,0,0,0,0,0,0,0
Rangpur,Dinajpur,Birganj,Shibrampur,0,0,0,0,0,0,0,0,0
Rangpur,Dinajpur,Birganj,Sujalpur,0,0,0,0,0,0,0,0,0
Rangpur,Dinajpur,Birganj,###,10,10,0,0,0,2,8,0,0
Rangpur,Dinajpur,Birampur,Paurashava,2,2,0,0,0,1,1,0,0
Rangpur,Dinajpur,Birampur,Deor,1,1,0,0,0,0,1,0,0
Rangpur,Dinajpur,Birampur,Pali Prayagpur,1,1,0,0,0,0,1,0,0
Rangpur,Dinajpur,Birampur,Katla,1,1,0,0,0,0,1,0,0
Rangpur,Dinajpur,Birampur,Benail,0,0,0,0,0,0,0,0,0
Rangpur,Dinajpur,Birampur,Jotbani,0,0,0,0,0,0,0,0,0
Rangpur,Dinajpur,Birampur,Khanpur,0,0,0,0,0,0,0,0,0
Rangpur,Dinajpur,Birampur,Mukundapur,0,0,0,0,0,0,0,0,0
Rangpur,Dinajpur,Birampur,###,5,5,0,0,0,1,4,0,0
Rangpur,Dinajpur,Hakimpur,Khatta Madhab Para,1,1,0,0,0,0,1,0,0
Rangpur,Dinajpur,Hakimpur,Boaldar,1,1,0,0,0,0,1,0,0
Rangpur,Dinajpur,Hakimpur,Paurashava,2,2,0,0,0,0,2,0,0
Rangpur,Dinajpur,Hakimpur,Alihat,1,1,0,0,0,0,1,0,0
Rangpur,Dinajpur,Hakimpur,###,5,5,0,0,0,0,5,0,0
Rangpur,Dinajpur,Parbatipur,Mominpur,1,1,0,0,0,0,1,0,0
Rangpur,Dinajpur,Parbatipur,Manmathapur,1,1,0,0,0,0,1,0,0
Rangpur,Dinajpur,Parbatipur,Belaichandi,1,1,0,0,0,0,1,0,0
Rangpur,Dinajpur,Parbatipur,Habra,1,1,0,0,0,0,1,0,0
Rangpur,Dinajpur,Parbatipur,Hamidpur,1,1,0,0,0,0,1,0,0
Rangpur,Dinajpur,Parbatipur,Palashbari,1,1,0,0,0,0,1,0,0
Rangpur,Dinajpur,Parbatipur,Rampur,1,1,0,0,0,0,1,0,0
Rangpur,Dinajpur,Parbatipur,Chandipur,0,0,0,0,0,0,0,0,0
Rangpur,Dinajpur,Parbatipur,Harirampur,0,0,0,0,0,0,0,0,0
Rangpur,Dinajpur,Parbatipur,Mostafapur,0,0,0,0,0,0,0,0,0
Rangpur,Dinajpur,Parbatipur,Paurashava,0,0,0,0,0,0,0,0,0
Rangpur,Dinajpur,Parbatipur,###,7,7,0,0,0,0,7,0,0
Rangpur,Dinajpur,Bochaganj,Atgaon,1,1,0,0,0,0,1,0,0
Rangpur,Dinajpur,Bochaganj,Ishania,2,2,0,0,0,0,2,0,0
Rangpur,Dinajpur,Bochaganj,Chhatail,1,1,0,0,0,0,1,0,0
Rangpur,Dinajpur,Bochaganj,Setabganj Paurashava,1,1,0,0,0,1,0,0,0
Rangpur,Dinajpur,Bochaganj,Rangaon,1,1,0,0,0,0,1,0,0
Rangpur,Dinajpur,Bochaganj,Mushidhat,0,0,0,0,0,0,0,0,0
Rangpur,Dinajpur,Bochaganj,Nafanagar,0,0,0,0,0,0,0,0,0
Rangpur,Dinajpur,Bochaganj,###,6,6,0,0,0,1,5,0,0
Rangpur,Dinajpur,Kaharole,Targaon,1,1,0,0,0,0,1,0,0
Rangpur,Dinajpur,Kaharole,Rasulpur,2,2,0,0,0,0,2,0,0
Rangpur,Dinajpur,Kaharole,Ramchandrapur,1,1,0,0,0,0,1,0,0
Rangpur,Dinajpur,Kaharole,Dabar,1,1,0,0,0,0,1,0,0
Rangpur,Dinajpur,Kaharole,Sundarpur,1,1,0,0,0,0,1,0,0
Rangpur,Dinajpur,Kaharole,Mukundapur,0,0,0,0,0,0,0,0,0
Rangpur,Dinajpur,Kaharole,###,6,6,0,0,0,0,6,0,0
Rangpur,Dinajpur,Khansama,Bhabki,1,1,0,0,0,0,1,0,0
Rangpur,Dinajpur,Khansama,Khamar Para,2,2,0,0,0,0,2,0,0
Rangpur,Dinajpur,Khansama,Goaldihi,1,1,0,0,0,0,1,0,0
Rangpur,Dinajpur,Khansama,Alokjhari,1,1,0,0,0,0,1,0,0
Rangpur,Dinajpur,Khansama,Angar Para,0,0,0,0,0,0,0,0,0
Rangpur,Dinajpur,Khansama,Bherbheri,0,0,0,0,0,0,0,0,0
Rangpur,Dinajpur,Khansama,###,5,5,0,0,0,0,5,0,0
Rangpur,Dinajpur,###,###,92,92,0,0,0,5,86,1,0
Rangpur,Gaibandha,Palashbari,Pabnapur,1,1,0,0,0,0,1,0,0
Rangpur,Gaibandha,Palashbari,Kishoregari,1,1,0,0,0,0,1,0,0
Rangpur,Gaibandha,Palashbari,Manoharpur,1,1,0,0,0,1,0,0,0
Rangpur,Gaibandha,Palashbari,Palashbari,2,1,1,1,0,0,1,0,0
Rangpur,Gaibandha,Palashbari,Hossainpur,1,1,0,0,0,0,1,0,0
Rangpur,Gaibandha,Palashbari,Barisal,1,1,0,0,0,0,1,0,0
Rangpur,Gaibandha,Palashbari,Harinathpur,1,1,0,0,0,1,0,0,0
Rangpur,Gaibandha,Palashbari,Mohadipur,1,1,0,0,0,1,0,0,0
Rangpur,Gaibandha,Palashbari,Betkapa,0,0,0,0,0,0,0,0,0
Rangpur,Gaibandha,Palashbari,###,9,8,1,1,0,3,5,0,0
Rangpur,Gaibandha,Gobindaganj,Katabari,1,1,0,0,0,0,1,0,0
Rangpur,Gaibandha,Gobindaganj,Kamdia,1,1,0,0,0,0,1,0,0
Rangpur,Gaibandha,Gobindaganj,Mahimaganj,2,2,0,0,0,0,2,0,0
Rangpur,Gaibandha,Gobindaganj,Kochasahar,2,2,0,0,0,1,1,0,0
Rangpur,Gaibandha,Gobindaganj,Shakhahar,1,1,0,0,0,1,0,0,0
Rangpur,Gaibandha,Gobindaganj,Rajahar,1,1,0,0,0,0,1,0,0
Rangpur,Gaibandha,Gobindaganj,Taluk Kanupur,1,1,0,0,0,1,0,0,0
Rangpur,Gaibandha,Gobindaganj,Sapmara,1,1,0,0,0,0,1,0,0
Rangpur,Gaibandha,Gobindaganj,Gumaniganj,1,1,0,0,0,0,1,0,0
Rangpur,Gaibandha,Gobindaganj,Rakhal Buruz,1,1,0,0,0,0,1,0,0
Rangpur,Gaibandha,Gobindaganj,Kamardaha,1,1,0,0,0,0,1,0,0
Rangpur,Gaibandha,Gobindaganj,Fulbari,1,1,0,0,0,0,1,0,0
Rangpur,Gaibandha,Gobindaganj,Darbasta,0,0,0,0,0,0,0,0,0
Rangpur,Gaibandha,Gobindaganj,Harirampur,0,0,0,0,0,0,0,0,0
Rangpur,Gaibandha,Gobindaganj,Nakai,0,0,0,0,0,0,0,0,0
Rangpur,Gaibandha,Gobindaganj,Paurashava,0,0,0,0,0,0,0,0,0
Rangpur,Gaibandha,Gobindaganj,Shalmara,0,0,0,0,0,0,0,0,0
Rangpur,Gaibandha,Gobindaganj,Shibpur,0,0,0,0,0,0,0,0,0
Rangpur,Gaibandha,Gobindaganj,###,14,14,0,0,0,3,11,0,0
Rangpur,Gaibandha,Saghatta,Bonar Para,1,1,0,0,0,0,1,0,0
Rangpur,Gaibandha,Saghatta,Kamaler Para,2,2,0,0,0,0,2,0,0
Rangpur,Gaibandha,Saghatta,Sughatta,1,1,0,0,0,1,0,0,0
Rangpur,Gaibandha,Saghatta,Kachua,1,1,0,0,0,0,1,0,0
Rangpur,Gaibandha,Saghatta,Ghuridaha,1,1,0,0,0,0,1,0,0
Rangpur,Gaibandha,Saghatta,Bhartkhali,1,1,0,0,0,0,1,0,0
Rangpur,Gaibandha,Saghatta,Haldia,0,0,0,0,0,0,0,0,0
Rangpur,Gaibandha,Saghatta,Jummerbari,0,0,0,0,0,0,0,0,0
Rangpur,Gaibandha,Saghatta,Muktanagar,0,0,0,0,0,0,0,0,0
Rangpur,Gaibandha,Saghatta,Padumsahar,0,0,0,0,0,0,0,0,0
Rangpur,Gaibandha,Saghatta,###,7,7,0,0,0,1,6,0,0
Rangpur,Gaibandha,Gaibandha Sadar,Paurashava,3,2,1,1,0,1,1,0,0
Rangpur,Gaibandha,Gaibandha Sadar,Malibari,1,1,0,0,0,0,1,0,0
Rangpur,Gaibandha,Gaibandha Sadar,Kuptala,1,1,0,0,0,0,1,0,0
Rangpur,Gaibandha,Gaibandha Sadar,Boali,1,1,0,0,0,0,1,0,0
Rangpur,Gaibandha,Gaibandha Sadar,Kholahati,2,1,1,1,0,0,1,0,0
Rangpur,Gaibandha,Gaibandha Sadar,Lakshmipur,1,1,0,0,0,0,1,0,0
Rangpur,Gaibandha,Gaibandha Sadar,Saha Para,2,2,0,0,0,0,2,0,0
Rangpur,Gaibandha,Gaibandha Sadar,Ramchandrapur,1,1,0,0,0,0,1,0,0
Rangpur,Gaibandha,Gaibandha Sadar,Badiakhali,1,1,0,0,0,0,1,0,0
Rangpur,Gaibandha,Gaibandha Sadar,Ballamjhar,0,0,0,0,0,0,0,0,0
Rangpur,Gaibandha,Gaibandha Sadar,Ghagoa,0,0,0,0,0,0,0,0,0
Rangpur,Gaibandha,Gaibandha Sadar,Gidari,0,0,0,0,0,0,0,0,0
Rangpur,Gaibandha,Gaibandha Sadar,Kamarjani,0,0,0,0,0,0,0,0,0
Rangpur,Gaibandha,Gaibandha Sadar,Mollar Char,0,0,0,0,0,0,0,0,0
Rangpur,Gaibandha,Gaibandha Sadar,###,13,11,2,2,0,1,10,0,0
Rangpur,Gaibandha,Sundarganj,Ramjiban,1,1,0,0,0,0,1,0,0
Rangpur,Gaibandha,Sundarganj,Sundarganj Paurashava,2,2,0,0,0,1,1,0,0
Rangpur,Gaibandha,Sundarganj,Kapasia,1,1,0,0,0,1,0,0,0
Rangpur,Gaibandha,Sundarganj,Sreepur,1,1,0,0,0,0,1,0,0
Rangpur,Gaibandha,Sundarganj,Belka,1,1,0,0,0,0,1,0,0
Rangpur,Gaibandha,Sundarganj,Chhaparhati,1,1,0,0,0,0,1,0,0
Rangpur,Gaibandha,Sundarganj,Kanchibari,1,1,0,0,0,0,1,0,0
Rangpur,Gaibandha,Sundarganj,Tarapur,1,1,0,0,0,0,1,0,0
Rangpur,Gaibandha,Sundarganj,Sarbananda,1,1,0,0,0,0,1,0,0
Rangpur,Gaibandha,Sundarganj,Bamandanga,0,0,0,0,0,0,0,0,0
Rangpur,Gaibandha,Sundarganj,Chandipur,0,0,0,0,0,0,0,0,0
Rangpur,Gaibandha,Sundarganj,Dahabanda,0,0,0,0,0,0,0,0,0
Rangpur,Gaibandha,Sundarganj,Dhopadanga,0,0,0,0,0,0,0,0,0
Rangpur,Gaibandha,Sundarganj,Haripur,0,0,0,0,0,0,0,0,0
Rangpur,Gaibandha,Sundarganj,Shantiram,0,0,0,0,0,0,0,0,0
Rangpur,Gaibandha,Sundarganj,Sonaroy,0,0,0,0,0,0,0,0,0
Rangpur,Gaibandha,Sundarganj,###,10,10,0,0,0,2,8,0,0
Rangpur,Gaibandha,Fulchhari,Udakhali,2,2,0,0,0,0,2,0,0
Rangpur,Gaibandha,Fulchhari,Gazaria,2,2,0,0,0,1,1,0,0
Rangpur,Gaibandha,Fulchhari,Fulchhari,2,2,0,0,0,1,1,0,0
Rangpur,Gaibandha,Fulchhari,Fazlupur,1,1,0,0,0,0,1,0,0
Rangpur,Gaibandha,Fulchhari,Kanchi Para,2,2,0,0,0,0,2,0,0
Rangpur,Gaibandha,Fulchhari,Erendabari,0,0,0,0,0,0,0,0,0
Rangpur,Gaibandha,Fulchhari,Uria,0,0,0,0,0,0,0,0,0
Rangpur,Gaibandha,Fulchhari,###,9,9,0,0,0,2,7,0,0
Rangpur,Gaibandha,Sadullapur,Dhaperhat,1,1,0,0,0,0,1,0,0
Rangpur,Gaibandha,Sadullapur,Kumar Para,1,1,0,0,0,1,0,0,0
Rangpur,Gaibandha,Sadullapur,Bhatgram,2,2,0,0,0,2,0,0,0
Rangpur,Gaibandha,Sadullapur,Rasulpur,1,1,0,0,0,0,1,0,0
Rangpur,Gaibandha,Sadullapur,Naldanga,1,1,0,0,0,0,1,0,0
Rangpur,Gaibandha,Sadullapur,Faridpur,1,1,0,0,0,1,0,0,0
Rangpur,Gaibandha,Sadullapur,Banagram,1,1,0,0,0,0,1,0,0
Rangpur,Gaibandha,Sadullapur,Damodarpur,1,1,0,0,0,1,0,0,0
Rangpur,Gaibandha,Sadullapur,Idilpur,0,0,0,0,0,0,0,0,0
Rangpur,Gaibandha,Sadullapur,Jamalpur,0,0,0,0,0,0,0,0,0
Rangpur,Gaibandha,Sadullapur,Khurda Kamarpur,0,0,0,0,0,0,0,0,0
Rangpur,Gaibandha,Sadullapur,###,9,9,0,0,0,5,4,0,0
Rangpur,Gaibandha,###,###,71,68,3,3,0,17,51,0,0
Rangpur,Kurigram,Nageshwari,Paurashava,2,2,0,0,0,1,1,0,0
Rangpur,Kurigram,Nageshwari,Bhitarband,1,1,0,0,0,0,1,0,0
Rangpur,Kurigram,Nageshwari,Royganj,1,1,0,0,0,0,1,0,0
Rangpur,Kurigram,Nageshwari,Ramkhana,1,1,0,0,0,0,1,0,0
Rangpur,Kurigram,Nageshwari,Narayanpur,1,1,0,0,0,1,0,0,0
Rangpur,Kurigram,Nageshwari,Bamandanga,1,1,0,0,0,0,1,0,0
Rangpur,Kurigram,Nageshwari,Santoshpur,1,1,0,0,0,0,1,0,0
Rangpur,Kurigram,Nageshwari,Kaliganj,1,1,0,0,0,0,1,0,0
Rangpur,Kurigram,Nageshwari,Kedar,1,1,0,0,0,0,1,0,0
Rangpur,Kurigram,Nageshwari,Kachakata,1,1,0,0,0,0,1,0,0
Rangpur,Kurigram,Nageshwari,Ballabher Khas,0,0,0,0,0,0,0,0,0
Rangpur,Kurigram,Nageshwari,Berubari,0,0,0,0,0,0,0,0,0
Rangpur,Kurigram,Nageshwari,Hasnabad,0,0,0,0,0,0,0,0,0
Rangpur,Kurigram,Nageshwari,Newashi,0,0,0,0,0,0,0,0,0
Rangpur,Kurigram,Nageshwari,Noonkhawa,0,0,0,0,0,0,0,0,0
Rangpur,Kurigram,Nageshwari,###,11,11,0,0,0,2,9,0,0
Rangpur,Kurigram,Chilmari,Raniganj,1,1,0,0,0,0,1,0,0
Rangpur,Kurigram,Chilmari,Ashtamir Char,2,2,0,0,0,2,0,0,0
Rangpur,Kurigram,Chilmari,Nayerhat,1,1,0,0,0,0,1,0,0
Rangpur,Kurigram,Chilmari,Thanahat,2,2,0,0,0,0,1,1,0
Rangpur,Kurigram,Chilmari,Ramna,2,2,0,0,0,1,1,0,0
Rangpur,Kurigram,Chilmari,Chilmari,0,0,0,0,0,0,0,0,0
